"ID","Weightvar","age","state","region","income","ethnicity","education","party","candidate","headline_id","recall","headline_value","headline_status","fact_check_link","recall_fake_headline"
"C1440896059",0.650133856715106,23,"Florida","South","$25,000 to $34,999","White","Ph.D.","Republican",NA,"A","yes","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","yes"
"1139592550",0.78342505500703,32,"Florida","South","$50,000 to $74,999","White","Ph.D.","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1139083319",1.75915787290038,25,"Texas","South","$25,000 to $34,999","White","Some college, no degree","Independent",NA,"A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1101166781",2.4564155266946,47,"California","West","$75,000 to $99,999","Black or African American","Graduate or professional degree","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1440895657",0.782696236992401,59,"Indiana","Midwest","$25,000 to $34,999","White","Some college, no degree","Republican","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1146607241",1.57570727472759,48,"West Virginia","South","Less than $25,000","Black or African American","Some college, no degree","Democrat",NA,"A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1147303795",0.579052238275037,21,"California","West","$50,000 to $74,999","White","Ph.D.","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1117930619",1.64481488098419,59,"Maryland","South","$35,000 to $49,999","Black or African American","Graduate or professional degree","Independent","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1146892933",1.05509120209333,53,"Washington","West","$75,000 to $99,999","Other race","Associate's degree","Democrat","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1100806871",0.738032473138672,60,"Massachusetts","Northeast","Less than $25,000","White","Associate's degree","Republican",NA,"A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1440895926",1.67594361669294,51,"Michigan","Midwest","Less than $25,000","Black or African American","Some college, no degree","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1116455474",0.767101963772739,26,"Ohio","Midwest","Less than $25,000","White","Some college, no degree","Republican","Donald Trump","A","unsure","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1082117965",0.788657936878189,46,"Georgia","South","Less than $25,000","White","Some college, no degree","Republican",NA,"A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1440896660",1.59039300665313,22,"New Jersey","Northeast","$25,000 to $34,999","White","Associate's degree","Independent","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1440892301",0.762636662671286,61,"Delaware","South","$35,000 to $49,999","White","Ph.D.","Other","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1144529871",1.38065126710636,39,"New Jersey","Northeast","$35,000 to $49,999","Black or African American","Some college, no degree","Democrat","Hillary Clinton","A","yes","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","yes"
"1147301850",0.953474666605395,32,"Alabama","South","Less than $25,000","White","Some college, no degree","Independent","Donald Trump","A","unsure","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1026067237",0.90345227051585,73,"Iowa","Midwest","Less than $25,000","White","High school graduate (includes equivalency)","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1440897826",1.06591561391398,27,"Texas","South","$75,000 to $99,999","White","Associate's degree","Independent","Other","A","yes","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","yes"
"1141843754",0.655952697822906,35,"Florida","South","$35,000 to $49,999","White","Graduate or professional degree","Democrat","Hillary Clinton","A","yes","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","yes"
"C1440897599",0.730594154538575,45,"South Carolina","South","Less than $25,000","Other race","Some college, no degree","Democrat",NA,"A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1147279562",0.878754181787861,49,"Georgia","South","$25,000 to $34,999","Other race","Graduate or professional degree","Republican","Donald Trump","A","yes","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","yes"
"C1440897937",0.647538448540507,24,"Texas","South","$35,000 to $49,999","White","Some college, no degree","Independent",NA,"A","unsure","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1024912234",0.782696236992401,67,"Minnesota","Midwest","$25,000 to $34,999","White","Ph.D.","Republican","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1147027068",1.53969874432611,50,"California","West","Less than $25,000","Black or African American","Associate's degree","Independent","Hillary Clinton","A","unsure","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1147180990",0.640154273184131,45,"New York","Northeast","$35,000 to $49,999","White","Ph.D.","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1122992994",0.732946304425445,60,"North Carolina","South","$35,000 to $49,999","White","Associate's degree","Independent","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1440896775",1.75915787290038,28,"Florida","South","$25,000 to $34,999","White","Associate's degree","Democrat",NA,"A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1440897950",1.2553792416756,57,"Tennessee","South","$75,000 to $99,999","White","Ph.D.","Republican","Donald Trump","A","yes","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","yes"
"1101658608",1.46438765582251,62,"California","West","$35,000 to $49,999","Other race","Bachelor's degree","Democrat","Other","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1076187066",1.28325595005508,66,"Michigan","Midwest","$75,000 to $99,999","White","Ph.D.","Democrat","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1139635659",0.592594380984969,33,"Texas","South","$50,000 to $74,999","White","Bachelor's degree","Independent","Gary Johnson","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1440899080",0.658581831271147,37,"Louisiana","South","$25,000 to $34,999","White","Ph.D.","Independent","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1140965927",1.53328037682785,39,"Florida","South","$25,000 to $34,999","Black or African American","Some college, no degree","Independent","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1440899069",1.07976634310186,40,"Tennessee","South","$75,000 to $99,999","White","Bachelor's degree","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1440886862",0.697680181084948,37,"Illinois","Midwest","$35,000 to $49,999","White","Associate's degree","Other","Other","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1146480475",1.06591561391398,33,"Louisiana","South","$75,000 to $99,999","White","Associate's degree","Republican","Donald Trump","A","yes","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","yes"
"C1440899133",1.7564593888015,76,"Indiana","Midwest","$25,000 to $34,999","Black or African American","Some college, no degree","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1144069274",1.75339195541975,39,"Florida","South","$50,000 to $74,999","White","Ph.D.","Republican","Donald Trump","A","yes","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","yes"
"1093468999",1.55549485110367,25,"Alabama","South","Less than $25,000","Black or African American","Bachelor's degree","Independent",NA,"A","unsure","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1440885734",2.92167442710626,37,"Texas","South","$75,000 to $99,999","Other race","Associate's degree","Independent","Donald Trump","A","unsure","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1129581210",1.17893439568548,71,"California","West","$75,000 to $99,999","White","Graduate or professional degree","Independent","Other","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
